0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,9,0,5,2,2,2,6,0,0,7,7,9,9,7,7,0,0,7,7,7,7,7,0,0,0,7,7,0,0,7,7,7,7,0,0,0,7,7,7,0,7,7,7,0,0,0,0,0,0
3,2,2,2,2,2,2,2,2,4,0,0,0,0,0,0,0,7,9,7,0,0,0,0,0,0,0,0,5,2,2,2,2,6,0,7,3,2,2,2,4,9,0,0,5,6,0,0,5,2,2,6,0,0,0,7,9,7,0,7,9,7,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,0,0,7,9,7,0,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7,7,0,7,7,7,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,0,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
